@relation 'Feature Vector'

@attribute SourceMethodLength numeric
@attribute SourceAssignmentCount numeric
@attribute SourceIfCount numeric
@attribute SourceIteratorCount numeric
@attribute SourceSwitchCount numeric
@attribute SourceCaseCount numeric
@attribute SourceReturnCount numeric
@attribute SourceTryStatementCount numeric
@attribute SourceDeclaredVariableCount numeric
@attribute SourceExpressionCount numeric
@attribute SourceDistinctTypeCount numeric
@attribute TargetMethodLength numeric
@attribute TargetAssignmentCount numeric
@attribute TargetIfCount numeric
@attribute TargetIteratorCount numeric
@attribute TargetSwitchCount numeric
@attribute TargetCaseCount numeric
@attribute TargetReturnCount numeric
@attribute TargetTryStatementCount numeric
@attribute TargetDeclaredVariableCount numeric
@attribute TargetExpressionCount numeric
@attribute TargetDistinctTypeCount numeric
@attribute @@class@@ {TYPE1,TYPE2,VST3,ST3,MT3,WT3,nonmatch}

@data
8,2,0,0,0,0,1,0,2,5,5,8,2,0,0,0,0,1,0,2,5,5,TYPE2
44,5,1,0,0,0,1,5,7,21,9,44,5,1,0,0,0,1,5,7,21,9,VST3
11,0,1,1,0,0,0,0,2,4,2,11,0,1,1,0,0,0,0,2,4,3,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
43,3,2,2,0,0,0,3,4,18,9,36,2,2,1,0,0,0,3,2,13,7,ST3
18,5,4,1,0,0,2,0,5,10,3,18,5,4,1,0,0,2,0,5,10,2,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
21,1,0,0,0,0,0,1,1,10,8,20,1,0,0,0,0,0,1,1,9,8,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
38,2,5,0,0,0,0,4,3,11,5,33,2,3,0,0,0,0,4,3,11,5,ST3
62,6,3,3,0,0,0,3,22,42,13,62,6,3,3,0,0,0,3,22,42,13,TYPE2
28,1,1,2,0,0,0,2,8,12,15,24,1,1,1,0,0,0,2,7,11,14,ST3
8,1,0,1,0,0,0,0,3,6,5,10,1,0,1,0,0,0,0,5,8,6,ST3
8,2,0,0,0,0,1,0,2,5,5,8,2,0,0,0,0,1,0,2,5,5,TYPE2
43,11,3,2,0,0,0,1,11,28,14,48,14,3,2,0,0,0,1,11,33,15,ST3
11,1,0,2,0,0,1,0,5,4,2,11,1,0,2,0,0,1,0,5,4,2,TYPE2
16,5,3,1,0,0,1,0,8,12,8,16,5,3,1,0,0,1,0,8,12,9,VST3
15,3,3,0,0,0,1,0,3,7,3,15,3,3,0,0,0,1,0,3,7,3,VST3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
27,4,0,1,0,0,1,3,5,12,16,27,4,0,1,0,0,1,3,5,12,15,VST3
23,3,0,0,0,0,1,2,2,13,4,23,3,0,0,0,0,1,2,2,13,4,VST3
17,0,3,1,0,0,4,0,2,1,2,17,0,3,1,0,0,4,0,2,1,2,TYPE2
21,4,0,1,0,0,1,1,5,12,14,27,4,0,1,0,0,1,3,5,12,15,ST3
35,5,2,1,0,0,0,2,8,22,8,37,5,2,1,0,0,0,2,8,22,8,VST3
5,0,2,0,0,0,3,0,0,0,1,5,0,2,0,0,0,3,0,0,0,1,ST3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
39,1,1,0,0,0,0,1,6,17,14,39,1,1,0,0,0,0,1,6,17,14,TYPE2
9,0,1,1,0,0,1,0,2,2,3,9,0,1,1,0,0,0,0,2,3,2,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
13,0,2,1,0,0,1,0,2,3,3,11,0,2,1,0,0,0,0,2,3,2,ST3
21,2,1,0,0,0,0,1,5,14,5,21,2,1,0,0,0,0,1,5,14,5,VST3
12,0,2,0,0,0,0,1,2,5,5,12,0,2,0,0,0,0,1,2,5,6,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
8,2,0,0,0,0,1,0,2,5,5,8,2,0,0,0,0,1,0,2,5,5,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
7,1,0,1,0,0,0,0,3,5,5,9,1,0,1,0,0,0,0,4,7,8,ST3
27,4,0,1,0,0,1,3,5,12,16,27,4,0,1,0,0,1,3,5,12,15,VST3
7,0,0,0,0,0,0,0,2,5,5,7,0,0,0,0,0,0,0,2,5,5,TYPE2
17,1,0,0,0,0,1,2,4,6,8,16,1,0,0,0,0,1,2,3,5,7,VST3
114,9,11,9,0,0,3,1,29,68,12,114,9,11,9,0,0,3,1,29,68,12,VST3
5,0,2,0,0,0,3,0,0,0,1,5,0,2,0,0,0,3,0,0,0,1,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,ST3
8,1,0,0,0,0,1,0,2,5,6,8,2,0,0,0,0,1,0,2,5,5,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
12,0,2,0,0,0,0,1,2,5,5,12,0,2,0,0,0,0,1,2,5,5,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
13,0,2,1,0,0,1,0,2,3,3,13,0,2,1,0,0,1,0,2,3,3,VST3
15,1,2,1,0,0,1,0,4,9,6,15,1,2,1,0,0,1,0,4,9,6,VST3
21,2,1,0,0,0,0,1,5,14,5,21,2,1,0,0,0,0,1,5,14,5,VST3
24,2,0,0,0,0,0,1,3,16,7,27,3,0,0,0,0,0,1,3,19,7,ST3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
19,2,3,0,0,0,0,1,2,8,5,19,2,3,0,0,0,0,1,2,8,5,VST3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
15,0,2,1,0,0,1,1,4,6,6,15,0,2,1,0,0,1,1,4,6,6,TYPE2
27,4,0,1,0,0,1,3,5,12,16,27,4,0,1,0,0,1,3,5,12,15,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
6,1,0,0,0,0,1,0,1,3,1,6,1,0,0,0,0,1,0,1,3,1,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
12,0,0,0,0,0,0,1,3,7,7,20,0,0,0,0,0,0,1,3,8,7,VST3
43,5,13,1,0,0,0,3,10,19,9,43,5,13,1,0,0,0,3,10,19,9,TYPE2
35,5,2,1,0,0,0,2,8,22,8,35,5,2,1,0,0,0,2,8,22,8,VST3
40,1,7,1,0,0,2,2,8,16,19,36,1,7,1,0,0,2,1,8,15,24,ST3
31,2,0,2,0,0,0,2,7,17,10,31,2,0,2,0,0,0,2,7,17,11,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
114,9,11,9,0,0,3,1,29,68,12,114,9,11,9,0,0,3,1,29,68,12,VST3
50,6,3,2,0,0,0,3,14,30,8,57,6,3,2,0,0,0,3,18,39,15,ST3
5,0,2,0,0,0,3,0,0,0,1,5,0,2,0,0,0,3,0,0,0,2,ST3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
57,6,3,2,0,0,0,3,18,39,15,50,6,3,2,0,0,0,3,14,30,8,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
13,0,2,1,0,0,1,0,2,3,3,13,0,2,1,0,0,1,0,2,3,3,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,VST3
21,1,0,0,0,0,0,2,2,10,5,25,1,1,0,0,0,0,2,4,11,7,ST3
12,0,1,0,0,0,0,1,1,4,4,12,0,1,0,0,0,0,1,1,4,4,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
64,0,0,0,0,0,0,2,2,54,12,63,0,0,0,0,0,0,2,2,53,12,VST3
114,9,11,9,0,0,3,1,29,68,12,114,9,11,9,0,0,3,1,29,68,12,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
37,5,2,1,0,0,0,2,8,24,9,35,5,2,1,0,0,0,2,8,22,8,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
20,2,3,0,0,0,0,1,3,9,6,19,2,3,0,0,0,0,1,2,8,5,VST3
24,2,2,0,0,0,0,3,2,8,6,28,3,2,0,0,0,1,3,3,9,6,ST3
12,0,1,0,0,0,0,1,1,4,4,12,0,1,0,0,0,0,1,1,4,4,TYPE2
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,ST3
7,0,1,0,0,0,0,0,2,3,3,7,0,1,0,0,0,0,0,1,3,2,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,VST3
6,0,2,1,0,0,3,0,3,1,3,6,0,2,1,0,0,3,0,3,1,3,ST3
44,5,1,0,0,0,1,5,7,21,9,44,5,1,0,0,0,1,5,7,21,9,VST3
24,1,2,0,0,0,1,1,3,10,7,24,1,2,0,0,0,1,1,3,10,7,TYPE2
20,3,1,1,0,0,0,1,6,11,8,21,2,1,1,0,0,0,1,6,11,9,ST3
19,2,3,0,0,0,0,1,2,8,5,19,2,3,0,0,0,0,1,2,8,5,VST3
15,3,3,0,0,0,1,0,3,7,3,15,3,3,0,0,0,1,0,3,7,3,VST3
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,VST3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
44,5,12,1,0,0,0,3,8,24,7,37,5,12,1,0,0,0,3,6,20,7,ST3
16,1,0,0,0,0,1,2,3,5,7,16,1,0,0,0,0,1,2,3,7,6,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
12,0,0,0,0,0,0,1,1,7,4,11,0,0,0,0,0,0,1,1,6,3,ST3
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,16,VST3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
17,0,3,1,0,0,0,0,2,5,4,13,0,2,1,0,0,0,0,2,4,4,ST3
13,0,2,1,0,0,1,0,2,3,3,13,0,2,1,0,0,1,0,2,3,3,VST3
50,6,3,2,0,0,0,3,14,30,8,62,6,3,3,0,0,0,3,22,42,13,ST3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
7,0,0,0,0,0,0,0,2,5,5,7,0,0,0,0,0,0,0,2,5,5,TYPE2
9,1,0,2,0,0,1,0,3,2,2,9,1,0,2,0,0,1,0,3,2,2,VST3
9,1,0,2,0,0,1,0,3,2,2,9,1,0,2,0,0,1,0,3,2,2,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
15,1,1,0,0,0,1,2,0,4,3,15,1,1,0,0,0,1,2,0,4,3,VST3
100,34,0,0,1,5,17,4,10,45,17,100,35,0,0,1,5,17,4,10,45,17,VST3
21,1,2,2,0,0,0,0,6,10,9,27,1,4,2,0,0,1,0,6,11,10,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
35,5,2,1,0,0,0,2,8,22,8,37,5,2,1,0,0,0,2,8,22,8,VST3
39,3,2,2,0,0,1,1,16,24,15,29,1,0,2,0,0,0,1,15,20,15,ST3
10,0,2,0,0,0,0,1,1,3,2,10,0,1,0,0,0,0,1,1,3,3,ST3
8,2,0,0,0,0,1,0,2,5,5,8,2,0,0,0,0,1,0,2,5,5,TYPE2
19,2,3,0,0,0,0,1,2,8,5,19,2,3,0,0,0,0,1,2,8,5,VST3
33,5,2,1,0,0,0,2,8,20,8,35,5,2,1,0,0,0,2,8,22,8,VST3
17,1,0,0,0,0,1,2,4,6,8,16,1,0,0,0,0,1,2,3,5,5,ST3
9,0,1,1,0,0,1,0,2,2,3,9,0,1,1,0,0,1,0,2,2,3,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
15,0,0,0,0,0,0,0,6,12,9,16,0,0,0,0,0,0,0,6,13,9,VST3
21,1,1,1,0,0,0,0,11,14,13,19,1,1,1,0,0,0,0,9,12,12,ST3
9,1,0,2,0,0,1,0,3,2,2,9,1,0,2,0,0,1,0,3,2,2,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
78,30,6,7,0,0,0,0,16,50,11,73,28,5,7,0,0,0,0,16,47,10,VST3
9,0,1,0,0,0,0,0,4,5,10,9,1,1,0,0,0,0,0,3,5,9,ST3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
35,5,2,1,0,0,0,2,8,22,8,31,4,2,1,0,0,0,1,9,20,9,ST3
86,15,9,3,1,14,0,0,13,31,9,86,15,9,3,1,14,0,0,13,31,9,VST3
7,0,1,0,0,0,0,0,1,3,2,7,0,1,0,0,0,0,0,1,3,2,TYPE2
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
15,0,2,1,0,0,1,1,4,6,6,15,0,2,1,0,0,1,1,4,6,6,ST3
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,VST3
23,3,0,0,0,0,1,2,2,13,4,23,3,0,0,0,0,1,2,2,13,4,TYPE2
23,0,1,0,0,0,0,1,3,15,5,25,0,1,0,0,0,0,1,3,17,5,ST3
7,0,1,0,0,0,2,0,0,1,1,9,1,1,0,0,0,2,0,1,3,1,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,VST3
10,1,0,2,0,0,1,0,4,3,3,10,1,0,2,0,0,1,0,4,3,3,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
8,2,0,0,0,0,1,0,2,5,5,8,2,0,0,0,0,1,0,2,5,5,ST3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
18,2,0,0,0,0,0,3,2,7,7,20,2,2,0,0,0,0,2,2,8,6,ST3
24,2,0,0,0,0,0,1,3,16,7,32,6,0,0,0,0,0,1,3,24,7,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
10,0,0,0,0,0,0,0,4,8,8,10,0,0,0,0,0,0,0,4,8,8,VST3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
31,7,1,2,0,0,1,1,10,19,8,32,7,1,2,0,0,1,1,10,20,8,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
19,2,3,0,0,0,0,1,2,8,5,19,2,3,0,0,0,0,1,2,8,5,VST3
16,0,0,1,0,0,2,1,5,7,8,15,0,0,1,0,0,2,1,4,6,7,ST3
12,1,1,0,0,0,1,1,0,4,2,12,1,1,0,0,0,1,1,0,4,2,TYPE2
114,9,11,9,0,0,3,1,29,68,12,114,9,11,9,0,0,3,1,29,68,12,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
37,1,2,0,0,0,1,1,12,27,12,42,1,2,0,0,0,0,1,15,32,13,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
10,1,0,1,0,0,1,0,3,5,7,10,1,0,1,0,0,1,0,3,5,7,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,16,27,4,0,1,0,0,1,3,5,12,15,VST3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
29,5,2,2,0,0,1,0,10,17,6,29,5,2,2,0,0,1,0,10,17,6,VST3
114,9,11,9,0,0,3,1,29,68,12,114,9,11,9,0,0,3,1,29,68,12,VST3
114,9,11,9,0,0,3,1,29,68,12,114,9,11,9,0,0,3,1,29,68,12,VST3
35,5,2,1,0,0,0,2,8,22,8,35,5,2,1,0,0,0,2,8,22,8,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,ST3
7,0,1,0,0,0,0,0,1,3,2,7,0,1,0,0,0,0,0,1,3,2,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
35,5,2,1,0,0,0,2,8,22,8,35,5,2,1,0,0,0,2,8,22,8,TYPE2
6,0,2,1,0,0,3,0,3,1,3,6,0,2,1,0,0,3,0,3,1,3,ST3
7,0,0,0,0,0,0,0,2,5,5,7,0,0,0,0,0,0,0,2,5,5,ST3
13,0,1,1,0,0,0,0,5,8,6,14,1,1,1,0,0,0,0,6,9,7,ST3
15,3,3,0,0,0,1,0,3,7,3,15,3,3,0,0,0,1,0,3,7,3,VST3
6,0,2,1,0,0,3,0,3,1,3,6,0,2,1,0,0,3,0,3,1,3,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
19,2,3,0,0,0,0,1,2,8,5,19,2,3,0,0,0,0,1,2,8,5,VST3
17,5,2,2,0,0,0,0,3,7,3,15,5,1,2,0,0,0,0,3,7,2,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
11,0,0,0,0,0,2,1,2,4,4,10,0,0,0,0,0,2,1,1,3,3,ST3
12,0,2,0,0,0,0,1,2,5,5,12,2,2,0,0,0,0,1,2,7,5,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
8,1,0,1,0,0,0,0,3,6,5,8,1,0,1,0,0,0,0,3,6,5,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
63,0,0,0,0,0,0,2,2,53,12,64,0,0,0,0,0,0,2,2,54,12,VST3
19,2,3,0,0,0,0,1,2,8,5,19,2,3,0,0,0,0,1,2,8,5,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,16,VST3
20,1,1,1,0,0,1,2,4,10,7,19,1,1,1,0,0,1,1,4,11,7,ST3
12,0,2,0,0,0,0,1,2,5,5,12,0,2,0,0,0,0,1,2,5,6,VST3
7,0,0,0,0,0,0,0,2,5,5,8,0,0,0,0,0,0,0,2,6,5,ST3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
5,0,2,0,0,0,3,0,0,0,1,5,0,2,0,0,0,3,0,0,0,2,ST3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,16,VST3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
39,1,1,1,0,0,1,2,9,14,23,39,1,1,1,0,0,1,2,9,14,23,VST3
21,2,3,1,0,0,0,0,5,11,7,21,2,3,1,0,0,0,0,5,11,7,TYPE2
11,1,0,2,0,0,1,0,5,4,2,11,1,0,2,0,0,1,0,5,4,2,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
56,7,1,3,0,0,1,1,15,39,18,54,7,1,3,0,0,1,1,13,37,12,ST3
27,3,0,0,0,0,0,1,3,19,7,24,2,0,0,0,0,0,1,3,16,7,ST3
43,11,3,2,0,0,0,1,11,28,14,48,14,3,2,0,0,0,1,11,33,15,ST3
12,0,2,0,0,0,0,1,2,5,6,12,0,2,0,0,0,0,1,2,5,5,VST3
20,2,2,2,0,0,0,1,7,13,6,20,3,2,1,0,0,1,1,5,11,6,ST3
6,0,2,1,0,0,3,0,3,1,3,6,0,2,1,0,0,3,0,3,1,3,ST3
14,1,0,0,0,0,1,2,1,5,4,15,1,1,0,0,0,1,2,0,4,3,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,ST3
22,0,4,0,0,0,2,0,3,7,4,21,0,4,0,0,0,2,0,3,7,4,VST3
63,0,0,0,0,0,0,2,2,53,12,64,0,0,0,0,0,0,2,2,54,12,VST3
7,0,0,0,0,0,0,0,2,5,5,7,0,0,0,0,0,0,0,2,5,5,VST3
5,0,2,0,0,0,3,0,0,0,1,5,0,2,0,0,0,3,0,0,0,1,ST3
31,5,1,2,0,0,1,0,13,23,14,27,3,1,2,0,0,1,0,11,19,15,ST3
19,3,2,1,0,0,0,3,3,8,9,19,3,2,1,0,0,0,3,3,8,7,VST3
20,2,3,0,0,0,0,1,3,9,6,19,2,3,0,0,0,0,1,2,8,5,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
19,1,1,2,0,0,0,0,7,10,8,19,1,1,2,0,0,0,0,7,10,8,ST3
25,1,2,2,0,0,0,1,6,11,9,29,1,3,2,0,0,0,1,8,11,10,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
13,0,0,1,0,0,3,1,3,4,6,13,0,0,1,0,0,3,1,3,4,6,VST3
5,0,2,0,0,0,3,0,0,0,1,5,0,2,0,0,0,3,0,0,0,1,ST3
35,5,2,1,0,0,0,2,8,22,8,37,5,2,1,0,0,0,2,8,24,9,VST3
12,0,2,0,0,0,0,1,2,5,6,12,0,2,0,0,0,0,1,2,5,5,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
10,0,1,0,0,0,0,1,1,3,4,9,0,1,0,0,0,0,1,0,2,3,ST3
8,2,0,0,0,0,1,0,2,5,5,8,2,0,0,0,0,1,0,2,5,5,TYPE2
9,0,1,1,0,0,1,0,2,2,3,9,0,1,1,0,0,1,0,2,2,3,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
10,1,0,2,0,0,1,0,4,3,3,10,1,0,2,0,0,1,0,4,3,3,VST3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
7,0,0,0,0,0,0,0,2,5,5,7,0,0,0,0,0,0,0,2,5,5,ST3
19,1,4,0,0,0,0,0,3,8,7,17,1,4,0,0,0,0,0,3,8,7,ST3
